filepath,label
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0218.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0219.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0220.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0221.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0222.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0223.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0224.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0225.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0226.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0227.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0228.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0229.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0230.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0231.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0232.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0233.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0234.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0235.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0236.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0237.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0238.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0239.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0240.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0241.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0242.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0243.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0244.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0245.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0246.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0247.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0248.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0249.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0250.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0251.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0252.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0253.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0254.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0255.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0256.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0257.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0258.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0259.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0260.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0261.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0262.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0263.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0264.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0265.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0266.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0267.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0268.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0269.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0270.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0271.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0272.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0273.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0274.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0275.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0276.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0277.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0278.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0279.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0280.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0281.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0282.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0283.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0284.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0285.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0286.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0287.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0288.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0289.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0290.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0291.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0292.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0293.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0294.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0295.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0296.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0297.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0298.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0299.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0300.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0301.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0302.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0303.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0304.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0305.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0306.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0307.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0308.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0309.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0310.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0311.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0312.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0313.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0314.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0315.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0316.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0317.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0318.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0319.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0320.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0321.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0322.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0323.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0324.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0325.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0326.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0327.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0328.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0329.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0330.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0331.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0332.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0333.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0334.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0335.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0336.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0337.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0338.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0339.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0340.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0341.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0342.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0343.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0344.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0345.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0346.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0347.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0348.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0349.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0350.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0351.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0352.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0353.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0354.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0355.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0356.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0357.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0358.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0359.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0360.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0361.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0362.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0363.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0364.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0365.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0366.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0367.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0368.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0369.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0370.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0371.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0372.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0373.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0374.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0375.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0376.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0377.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0378.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0379.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0380.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0381.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0382.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0383.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0384.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0385.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0386.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0387.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0388.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0389.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0390.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0391.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0392.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0393.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0394.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0395.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0396.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0397.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0398.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Common_Nevus\Common_Nevus_0399.png,0
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0000.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0001.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0002.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0003.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0004.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0005.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0006.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0007.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0008.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0009.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0010.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0011.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0012.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0013.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0014.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0015.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0016.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0017.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0018.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0019.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0020.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0021.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0022.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0023.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0024.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0025.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0026.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0027.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0028.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0029.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0030.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0031.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0032.png,1
C:\Users\bharath kumar\OneDrive\Documents\dl louda\src\datasets\synthetic\train\Atypical_Nevus\Atypical_Nevus_0033.png,1
